Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
-0.9353282213897306,-1.1430169111851105,0.106445363960744,-1.284406700770579,-1.4444496972795189,-1.224744871391589
-0.912233697404799,-1.0218490407414595,0.3378483290927974,-1.4550038127383362,-1.3129767272601454,-1.224744871391589
-0.8891391734198674,-0.4160096885232032,1.0320572244889563,-1.3981381087490836,-1.3129767272601454,-1.224744871391589
-0.8660446494349356,-1.1430169111851105,0.106445363960744,-1.284406700770579,-1.4444496972795189,-1.224744871391589
-0.842950125450004,-1.7488562634033669,-0.1249576011713093,-1.3981381087490836,-1.3129767272601454,-1.224744871391589
-0.8198556014650724,-0.9006811702978088,0.8006542593569032,-1.284406700770579,-1.3129767272601454,-1.224744871391589
-0.7967610774801408,-1.0218490407414595,1.0320572244889563,-1.3981381087490836,-1.1815037572407716,-1.224744871391589
-0.7736665534952092,-1.627688392959716,-1.744778357095682,-1.3981381087490836,-1.1815037572407716,-1.224744871391589
-0.7505720295102776,-1.7488562634033669,0.3378483290927974,-1.3981381087490836,-1.3129767272601454,-1.224744871391589
-0.727477505525346,-1.0218490407414595,1.0320572244889563,-1.2275409967813269,-0.7870848471826506,-1.224744871391589
-0.7043829815404143,-0.9006811702978088,1.7262661198851157,-1.05694388481357,-1.050030787221398,-1.224744871391589
-0.6812884575554827,-1.2641847816287624,-0.1249576011713093,-1.3412724047598314,-1.1815037572407716,-1.224744871391589
-0.6581939335705511,-0.9006811702978088,1.7262661198851157,-1.2275409967813269,-1.3129767272601454,-1.224744871391589
-0.6350994095856195,-1.5065205225160652,0.3378483290927974,-1.3412724047598314,-1.3129767272601454,-1.224744871391589
-0.6120048856006879,-0.658345429410506,1.494863154753063,-1.284406700770579,-1.3129767272601454,-1.224744871391589
-0.5889103616157563,-1.0218490407414595,0.5692512942248498,-1.3412724047598314,-1.3129767272601454,-1.224744871391589
-0.5658158376308247,1.401508368131566,0.3378483290927974,0.5352958268854957,0.2646989129723388,0.0
-0.542721313645893,0.6745011454696588,0.3378483290927974,0.4215644189069909,0.3961718829917126,0.0
-0.5196267896609614,1.2803404976879151,0.106445363960744,0.6490272348640005,0.3961718829917126,0.0
-0.4965322656760298,-0.4160096885232032,-1.744778357095682,0.1372358989607292,0.1332259429529652,0.0
-0.4734377416910982,0.7956690159133096,-0.587763531435416,0.4784301228962431,0.3961718829917126,0.0
-0.4503432177061666,-0.1736739476359004,-0.587763531435416,0.4215644189069909,0.1332259429529652,0.0
-0.4272486937212349,0.5533332750260068,0.5692512942248498,0.5352958268854957,0.5276448530110863,0.0
-0.4041541697363033,-1.1430169111851105,-1.5133753919636286,-0.2608240289640371,-0.2611929671051558,0.0
-0.3810596457513717,0.9168368863569604,-0.3563605663033627,0.4784301228962431,0.1332259429529652,0.0
-0.3579651217664401,-0.7795132998541568,-0.8191664965674684,0.0803701949714768,0.2646989129723388,0.0
-0.3348705977815084,-1.0218490407414595,-2.438987252491841,-0.1470926209855324,-0.2611929671051558,0.0
-0.3117760737965768,0.0686617932514023,-0.1249576011713093,0.250967306939234,0.3961718829917126,0.0
-0.2886815498116452,0.1898296636950532,-1.9761813222277345,0.1372358989607292,-0.2611929671051558,0.0
-0.2655870258267136,0.310997534138704,-0.3563605663033627,0.5352958268854957,0.2646989129723388,0.0
-0.242492501841782,-0.2948418180795523,-0.3563605663033627,-0.09022691699628,0.1332259429529652,0.0
-0.2193979778568503,1.0380047568006123,0.106445363960744,0.3646987149177388,0.2646989129723388,0.0
-0.1963034538719187,-0.2948418180795523,-0.1249576011713093,0.4215644189069909,0.3961718829917126,0.0
-0.1732089298869871,-0.0525060771922495,-0.8191664965674684,0.1941016029499813,-0.2611929671051558,0.0
-0.1501144059020555,0.432165404582356,-1.9761813222277345,0.4215644189069909,0.3961718829917126,0.0
-0.1270198819171239,-0.2948418180795523,-1.281972426831575,0.0803701949714768,-0.129719997085782,0.0
-0.1039253579321922,0.0686617932514023,0.3378483290927974,0.5921615308747479,0.7905907930498337,0.0
-0.0808308339472606,0.310997534138704,-0.587763531435416,0.1372358989607292,0.1332259429529652,0.0
-0.057736309962329,0.5533332750260068,-1.281972426831575,0.6490272348640005,0.3961718829917126,0.0
-0.0346417859773974,0.310997534138704,-0.587763531435416,0.5352958268854957,0.0017529729335914,0.0
-0.0115472619924658,0.6745011454696588,-0.3563605663033627,0.3078330109284861,0.1332259429529652,0.0
0.0115472619924658,0.9168368863569604,-0.1249576011713093,0.3646987149177388,0.2646989129723388,0.0
0.0346417859773974,1.1591726272442633,-0.587763531435416,0.5921615308747479,0.2646989129723388,0.0
0.057736309962329,1.0380047568006123,-0.1249576011713093,0.7058929388532527,0.6591178230304598,0.0
0.0808308339472606,0.1898296636950532,-0.3563605663033627,0.4215644189069909,0.3961718829917126,0.0
0.1039253579321922,-0.1736739476359004,-1.0505694616995218,-0.1470926209855324,-0.2611929671051558,0.0
0.1270198819171239,-0.4160096885232032,-1.5133753919636286,0.0235044909822244,-0.129719997085782,0.0
0.1501144059020555,-0.4160096885232032,-1.5133753919636286,-0.0333612130070276,-0.2611929671051558,0.0
0.1732089298869871,-0.0525060771922495,-0.8191664965674684,0.0803701949714768,0.0017529729335914,0.0
0.1963034538719187,0.1898296636950532,-0.8191664965674684,0.7627586428425047,0.5276448530110863,0.0
0.2193979778568503,-0.537177558966854,-0.1249576011713093,0.4215644189069909,0.3961718829917126,0.0
0.242492501841782,0.1898296636950532,0.8006542593569032,0.4215644189069909,0.5276448530110863,0.0
0.2655870258267136,1.0380047568006123,0.106445363960744,0.5352958268854957,0.3961718829917126,0.0
0.2886815498116452,0.5533332750260068,-1.744778357095682,0.3646987149177388,0.1332259429529652,0.0
0.3117760737965768,-0.2948418180795523,-0.1249576011713093,0.1941016029499813,0.1332259429529652,0.0
0.3348705977815084,-0.4160096885232032,-1.281972426831575,0.1372358989607292,0.1332259429529652,0.0
0.3579651217664401,-0.4160096885232032,-1.0505694616995218,0.3646987149177388,0.0017529729335914,0.0
0.3810596457513717,0.310997534138704,-0.1249576011713093,0.4784301228962431,0.2646989129723388,0.0
0.4041541697363033,-0.0525060771922495,-1.0505694616995218,0.1372358989607292,0.0017529729335914,0.0
0.4272486937212349,-1.0218490407414595,-1.744778357095682,-0.2608240289640371,-0.2611929671051558,0.0
0.4503432177061666,-0.2948418180795523,-0.8191664965674684,0.250967306939234,0.1332259429529652,0.0
0.4734377416910982,-0.1736739476359004,-0.1249576011713093,0.250967306939234,0.0017529729335914,0.0
0.4965322656760298,-0.1736739476359004,-0.3563605663033627,0.250967306939234,0.1332259429529652,0.0
0.5196267896609614,0.432165404582356,-0.3563605663033627,0.3078330109284861,0.1332259429529652,0.0
0.542721313645893,-0.9006811702978088,-1.281972426831575,-0.431421140931794,-0.129719997085782,0.0
0.5658158376308247,-0.1736739476359004,-0.587763531435416,0.1941016029499813,0.1332259429529652,0.0
0.5889103616157563,0.5533332750260068,0.5692512942248498,1.274549978745776,1.7109015831854495,1.224744871391589
0.6120048856006879,-0.0525060771922495,-0.8191664965674684,0.7627586428425047,0.9220637630692072,1.224744871391589
0.6350994095856195,1.522676238575217,-0.1249576011713093,1.2176842747565235,1.1850097031079547,1.224744871391589
0.6581939335705511,0.5533332750260068,-0.3563605663033627,1.0470871627887663,0.7905907930498337,1.224744871391589
0.6812884575554827,0.7956690159133096,-0.1249576011713093,1.1608185707672711,1.3164826731273285,1.224744871391589
0.7043829815404143,2.1285155907934734,-0.1249576011713093,1.6157442026812898,1.1850097031079547,1.224744871391589
0.727477505525346,-1.1430169111851105,-1.281972426831575,0.4215644189069909,0.6591178230304598,1.224744871391589
0.7505720295102776,1.7650119794625196,-0.3563605663033627,1.4451470907135329,0.7905907930498337,1.224744871391589
0.7736665534952092,1.0380047568006123,-1.281972426831575,1.1608185707672711,0.7905907930498337,1.224744871391589
0.7967610774801408,1.643844109018869,1.2634601896210098,1.331415682735028,1.7109015831854495,1.224744871391589
0.8198556014650724,0.7956690159133096,0.3378483290927974,0.7627586428425047,1.053536733088581,1.224744871391589
0.842950125450004,0.6745011454696588,-0.8191664965674684,0.8764900508210095,0.9220637630692072,1.224744871391589
0.8660446494349356,1.1591726272442633,-0.1249576011713093,0.9902214587995144,1.1850097031079547,1.224744871391589
0.8891391734198674,-0.1736739476359004,-1.281972426831575,0.7058929388532527,1.053536733088581,1.224744871391589
0.912233697404799,-0.0525060771922495,-0.587763531435416,0.7627586428425047,1.5794286131660755,1.224744871391589
0.9353282213897306,0.6745011454696588,0.3378483290927974,0.8764900508210095,1.4479556431467018,1.224744871391589
0.9584227453746622,0.7956690159133096,-0.1249576011713093,0.9902214587995144,0.7905907930498337,1.224744871391589
0.9815172693595938,2.2496834612371255,1.7262661198851157,1.6726099066705424,1.3164826731273285,1.224744871391589
1.004611793344525,2.2496834612371255,-1.0505694616995218,1.7863413146490472,1.4479556431467018,1.224744871391589
1.027706317329457,0.1898296636950532,-1.9761813222277345,0.7058929388532527,0.3961718829917126,1.224744871391589
1.0508008413143886,1.2803404976879151,0.3378483290927974,1.103952866778019,1.4479556431467018,1.224744871391589
1.0738953652993202,-0.2948418180795523,-0.587763531435416,0.6490272348640005,1.053536733088581,1.224744871391589
1.0969898892842518,2.2496834612371255,-0.587763531435416,1.6726099066705424,1.053536733088581,1.224744871391589
1.1200844132691834,0.5533332750260068,-0.8191664965674684,0.6490272348640005,0.7905907930498337,1.224744871391589
1.143178937254115,1.0380047568006123,0.5692512942248498,1.103952866778019,1.1850097031079547,1.224744871391589
1.1662734612390466,1.643844109018869,0.3378483290927974,1.274549978745776,0.7905907930498337,1.224744871391589
1.1893679852239785,0.432165404582356,-0.587763531435416,0.5921615308747479,0.7905907930498337,1.224744871391589
1.21246250920891,0.310997534138704,-0.1249576011713093,0.6490272348640005,0.7905907930498337,1.224744871391589
1.2355570331938417,0.6745011454696588,-0.587763531435416,1.0470871627887663,1.1850097031079547,1.224744871391589
1.2586515571787733,1.643844109018869,-0.1249576011713093,1.1608185707672711,0.5276448530110863,1.224744871391589
1.281746081163705,1.8861798499061715,-0.587763531435416,1.331415682735028,0.9220637630692072,1.224744871391589
1.3048406051486363,2.4920192021244283,1.7262661198851157,1.5020127947027857,1.053536733088581,1.224744871391589
1.327935129133568,0.6745011454696588,-0.587763531435416,1.0470871627887663,1.3164826731273285,1.224744871391589
1.3510296531184998,0.5533332750260068,-0.587763531435416,0.7627586428425047,0.3961718829917126,1.224744871391589
1.3741241771034314,0.310997534138704,-1.0505694616995218,1.0470871627887663,0.2646989129723388,1.224744871391589
1.397218701088363,2.2496834612371255,-0.1249576011713093,1.331415682735028,1.4479556431467018,1.224744871391589
1.4203132250732946,0.5533332750260068,0.8006542593569032,1.0470871627887663,1.5794286131660755,1.224744871391589
1.4434077490582262,0.6745011454696588,0.106445363960744,0.9902214587995144,0.7905907930498337,1.224744871391589
1.4665022730431578,0.1898296636950532,-0.1249576011713093,0.5921615308747479,0.7905907930498337,1.224744871391589
1.4895967970280894,1.2803404976879151,0.106445363960744,0.933355754810262,1.1850097031079547,1.224744871391589
1.512691321013021,1.0380047568006123,0.106445363960744,1.0470871627887663,1.5794286131660755,1.224744871391589
1.535785844997953,1.2803404976879151,0.106445363960744,0.7627586428425047,1.4479556431467018,1.224744871391589
1.5588803689828843,-0.0525060771922495,-0.8191664965674684,0.7627586428425047,0.9220637630692072,1.224744871391589
1.581974892967816,1.1591726272442633,0.3378483290927974,1.2176842747565235,1.4479556431467018,1.224744871391589
1.6050694169527475,1.0380047568006123,0.5692512942248498,1.103952866778019,1.7109015831854495,1.224744871391589
1.6281639409376791,1.0380047568006123,-0.1249576011713093,0.8196243468317573,1.4479556431467018,1.224744871391589
1.6512584649226107,0.5533332750260068,-1.281972426831575,0.7058929388532527,0.9220637630692072,1.224744871391589
1.6743529889075424,0.7956690159133096,-0.1249576011713093,0.8196243468317573,1.053536733088581,1.224744871391589
1.697447512892474,0.432165404582356,0.8006542593569032,0.933355754810262,1.4479556431467018,1.224744871391589
1.7205420368774056,0.0686617932514023,-0.1249576011713093,0.7627586428425047,0.7905907930498337,1.224744871391589
